0,0,1.314296292484897
0,1,1.2346342592649566
0,2,1.1427443725965596
0,3,1.0386605673181382
1,4,1.363768340950908
1,5,1.2863914138047572
1,6,1.2789862000739733
1,7,1.2333856734159878
1,8,1.126090316573669
1,9,1.0526268290059555
2,10,1.7544311469524705
2,11,1.6731350774906246
2,12,1.4737828129385502
2,13,1.4543474054727499
