5815680964442980352,5815680964231168000,5310714863796879360,5310714932516356096,3
5815711861420589056,5815711930140065792,5310170571181391872,5310179367274414080,5311308703155093504,4
5811134457075204096,5956573457150902272,5955830187290525696,3
5810769419214782464,5810769419214782464,5667217181092347904,3
5812845297168023552,79
5814568398587166720,5814568466769772544,7553099525053743104,7553099525053743104,3
5815680937656057856,5815680937656057856,5310714863796879360,5598945239948591104,8
5815690833260707840,5816816733167550464,5817379683120971776,5
5812317531586691072,5812281110264020992,9
5816820335535718400,5816860021874491392,5818548871734755328,3
5764607523034234880,5908722711110090752,4579367511048323072,4579367511048323072,3
5812281136033824768,5813992087795793920,5813992087795793920,3
5812866249092235264,5812862889354067968,5676224380347088896,6030151778849259520,4
5811332369168203776,5811895319121625088,5811713650326503424,3
5819671065353256960,5821465468329787392,3
5820220133972377600,5820220099612639232,5820220133972377600,12
5819111826251579392,6107342202403291136,6467630172592930816,4
5812290215594688512,16
5811147651214737408,5811150881030144000,5811150812310667264,3
5810206469261361152,5836665117072162816,4653681337574621184,4653681337037750272,4653681315294478336,3
5811718263389814784,5811718332109291520,5811718400828768256,6
5812848484302192640,4
5812849695214534656,5814710068888731648,5818087768609259520,3
5812290146875211776,5
5764607523034234880,5836665117072162816,5476377146882523136,5620492334958379008,5476377146882523136,9
5819652785972445184,6323484129472020480,6324083019711774720,6683799243854970880,3
5812290112515473408,3
5811719397261180928,5476377146882523136,16
5815681212533964800,5815681143814488064,6175406129690968064,3
5812290078155735040,7
5818087768609259520,5818650718562680832,5818087768609259520,5818650718562680832,10
5812290043795996672,27
5813411614375804928,5525181238224093184,5525181238224093184,5813411614375804928,5525181306943569920,3
5812281110264020992,5956396298339876864,6102219165412622336,6174276759450550272,6
5815132281353797632,5816258181260640256,4
5764607523034234880,5886617064193392640,5021925935738257408,5260204364768739328,3
5816837927721762816,5816837927732248576,8358680908399640576,5816837927732248576,3
5812289940716781568,5
5816824595373621248,3
5812289934274330624,3
5812281247702974464,5812281110264020992,5525181032065662976,5
5812289906357043200,46
5814710068888731648,6102940445040443392,4
5816266221439418368,4
5814014347233460224,3
5811722688279871488,5811722688279871488,4
5764607523034234880,5908722711110090752,6052837899185946624,149
5813421441260978176,5813425839307489280,5094134128509452288,3
5811718185811968000,5811718289428054016,5811718254734868480,3
5812866249092235264,6
5814009954859745280,5814014318546518016,5814014352906256384,9
5815680964442537984,5815680964440883200,6175406018558689280,3
5811722833235017728,5811722901954494464,5811722970673971200,5811723005033709568,4
5814009810978340864,5813978954807115776,5813987750900137984,3
5814028371679510528,5814037167772532736,5814041565819043840,5814050361912066048,3
5818526748626649088,5752222624058966016,5752785574012387328,3
5814006381446955008,5812281110264020992,4
5812458269075046400,5811895319121625088,5810769419214782464,4
5812866180372758528,3
5812852882560516096,5812852856310464512,5315936410157449216,4
5811895319121625088,5404319552844595200,5
5816856315586150400,5816824560745447424,5
5812299939400646656,6320802077014491136,3
5764607523034234880,5810206469261361152,8
5811895319121625088,5764607523034234880,23
5821346721073987584,3
5811895319121625088,5813992087795793920,7
5816258181260640256,5816258181260640256,16
5810769419214782464,5811134457075204096,5955821391197503488,5955824380494741504,9
5764607523034234880,5810769419214782464,24
5815680937656057856,6175405992252014592,6917529027641081856,6989586621679009792,7061644215716937728,4
5811718185811968000,5451430215622328320,5116089176692883456,4
5818531249752375296,4953840121297240064,3
5813415874983362560,5813415874983362560,5739097685038727168,3
5812285498915291136,5
5812852882348703744,5815118022062374912,3
5814014352906256384,5814014347000676352,5814014318546518016,5814009954859745280,5814009954859745280,3
5812281110264020992,5956396298339876864,5956396298339876864,5956384341150924800,7
5820339568422944768,5815708425446752256,5816834325353594880,5820339568422944768,3
5815680937656057856,5815681040735272960,3
5812874983981973504,5812871685447090176,5814006381446955008,5814010779493466112,4
5812299939400646656,5956415127476502528,8
5812848458263953408,4073910483235635200,5
5811736989447225344,119
5813992114907774976,5
5816860129517109248,6182232825589137408,6183442288379691008,5671627768907956224,5671584441277874176,3
5814710068888731648,5815273018842152960,5816398918748995584,5817524818655838208,5818650718562680832,3
5764607523034234880,3578672853899280384,5
5812317531586691072,5812299939400646656,5812317531586691072,5812330725726224384,4
5811722661436325888,5811722833235017728,3
5815118051321839616,5
5816834325353594880,5816843121446617088,4
5816877752841666560,5816856315586150400,5889481257624010752,5889507127285776384,5889502729507700736,3
5815698662180782080,3
5814568466769772544,7553099525053743104,7553099525053743104,3
5813992114370904064,5813992114370904064,5597806008463261696,5956968113105797120,6701356245527298048,3
5814041050422968320,5814054244562501632,5814041119142445056,4
5811722661436325888,5811722730155802624,7
5812277949168091136,5521785592251154432,5884902891205951488,5884924881438507008,3
5816824562087624704,5
5811722661436325888,4591982770057641984,3
5812299939400646656,6629298651489370112,9
5815698632921317376,5305635120076554240,4
5810580303214804992,4290556454413582336,4290556454413549568,4290556454412222464,4290556454244450304,10
5811722661436325888,5811722661436325888,32
5815132281353797632,5741961981548560384,5741939991316004864,4
5816860091130839040,5816860056234229760,6179962811087585280,3
5818650718562680832,6102222463947505664,6102222463947505664,4
5811722661436325888,5811722592716849152,7
5764607523034234880,5476377146882523136,211
5814014318546518016,5814009954859745280,4
5811722661436325888,5811722558357110784,4
5814006381446955008,5815132281353797632,5816258181260640256,3
5816824561819189248,5816824562624495616,5816824561819189248,4
5815835968795574272,5814710068888731648,5813584168981889024,5812458269075046400,4
5813988789260910592,6320802077014491136,8
5764607523034234880,5819098494673092608,4
5828783817724264448,7411170166093905920,7411174564140417024,3
5812299939400646656,5812308735493668864,5812317531586691072,3
5813438133651374080,5813434635400511488,5677913230207352832,5958116202424303616,5958112773429788672,3
5832161517444792320,7555276558076739584,6629298651489370112,3
5813997585353932800,5813988789260910592,3
5815680937656057856,5308449724083208192,5310714863796879360,3
5820260403585744896,5814018957111197696,4
5815712823493263360,3
5814009983313903616,5814009954859745280,17
5764607523034234880,5980780305148018688,5836665117072162816,5620492334958379008,3419056736667959296,4
5764607523034234880,5620492334958379008,3780515000351719424,3
5764607523034234880,5820902518376366080,6
5811713762264088576,5813415936455081984,6
5811718160310599680,5452556055668064256,7
5816909092144283648,5816904694097772544,5816837928000684032,5816837927990198272,4
5812840899121512448,22
5816838036205338624,5816838001845600256,8
5816837927488978944,5816837927488978944,5816837927488978944,7493989779944505344,3
5812852986770096128,5
5820800676111843328,5820796965260099584,5
5812852952410357760,4
5813992080011165696,6683214303668994048,6683214303668994048,5309594427088437248,3
5813992114370904064,5816824532828160000,6175405992252014592,3
5815680966647087104,5815680965573345280,4
5816838036205338624,5816837898766385152,3
5812852881543397376,5
5815680966110216192,5815680965573345280,5815680965036474368,5
5813584168981889024,5812458269075046400,5811722661436325888,3
5813992087795793920,5812281110264020992,3
5816825529260572672,5819213668516102144,5
5812281136033824768,5812281135496953856,5812281110264020992,3
5815690833260707840,5816816733167550464,5817379683120971776,5818087768609259520,3
5816846866658099200,8142508126285856768,8358680908399640576,8718968878589280256,3
5813988789260910592,6629298651489370112,6
5820220030893162496,5891151725024247808,3
5814586923586420736,5814564933353865216,5814564933353865216,5
5819688657539301376,3
5764607523034234880,4940794587632369664,4940791838853300224,5404319552844595200,4077446512630562816,3
5764607523034234880,3783360709585272832,3
5816837927757414400,6976550811820097536,5602939044137795584,5819111826251579392,3
5811735958655074304,4
5816837928004878336,8358680908399640576,8214565720323784704,7998392938210000896,4
5816820169141387264,5887180006899056640,9
5816873907772194816,5816824560971939840,6973722455596597248,6973718469866946560,5453784381954981888,4
5814568327451770880,5886617167272607744,5886617064193392640,5886613731298770944,3
5816816733167550464,76
5815680937656057856,6174843042298593280,6917529027641081856,6989586621679009792,7061644215716937728,4
5811723795307692032,5595567574587801600,5667070980405592064,3
5815690833260707840,5816816733167550464,5817942633074393088,5818087768609259520,3
5812853165548109824,5812853199907848192,5812853268627324928,4
5819080971206524928,5817955071299682304,5819089836019023872,5819652785972445184,6323484129472020480,6
5816851121896947712,5816851121896947712,5816851121896947712,6269010681299730432,3
5813992080011165696,6683214303668994048,4
5764607523034234880,4434135403305369600,15
5764607523034234880,6102219165412622336,4592545720011063296,3
5812277949168091136,5812299939400646656,5812277949168091136,5521781159576469504,5884902891205951488,6
5812281066240606208,6175402659357392896,6175424649589948416,6175402659357392896,7
5811735752496644096,8
5825406118003736576,5824843168050315264,5825406118003736576,5820220099612639232,5820220133972377600,3
5815680964445077504,5813992114584813568,5812303264724549632,5816824560208576512,4
5814019575586488320,5741953185455538176,4
5816837927757414400,6976550811820097536,5602939044137795584,3
5815680903296319488,5815680868936581120,5815677639121174528,5815273018842152960,3
5814010779493466112,5452587013792333824,5452587048152072192,3
5810580303214804992,5810574496419020800,4
5811141869115015168,6
5816248285655990272,6175405992252014592,6175406129690968064,5
5815711930140065792,32
5816820164041113600,5816820163504242688,4
5816837928000684032,5816837927990198272,5816837927757414400,5
5816824562624495616,5816824562087624704,3
5816846724118872064,38
5815711895780327424,20
5816837927757414400,5816846724118872064,3
5815118048369049600,6175406018558689280,5310714890103554048,3
5819089836019023872,5819652785972445184,6323484129472020480,6
5815711861420589056,14
5814009954859745280,7782220156096217088,7
5812277949168091136,290
5823664491585339392,5
5814009983313903616,5814009954859745280,5814014318546518016,5814014352906256384,9
5811150949749620736,5811150881030144000,3
5816824532828160000,5816821131214061568,5816398918748995584,5818650718562680832,3
5811718263389814784,5812281213343236096,5811718263389814784,4
5820827751585677312,5821944855399497728,3
5820792567213588480,16
5816926684330328064,13
5811722798875279360,5811722833235017728,5811722901954494464,5811722970673971200,5811723005033709568,4
5815154271586353152,5815132281353797632,5
5828220867770843136,7046919040601686016,6694600846086242304,7046915157951250432,6629298651489370112,3
5764607523034234880,5908722711110090752,3575858104132173824,4941353139539279872,3
5816851230344871936,5816856315586150400,5816860129517109248,6182232825589137408,6183442288379691008,3
5764607523034234880,5908722711110090752,5764607523034234880,3565503556456808448,3
5820220099612639232,5820220133972377600,5820220099612639232,5820220133972377600,5820220099612639232,12
5764607523034234880,5455406367764381696,5455406367764381696,5620492334958379008,3
5816838001845600256,5816837967485861888,5
5815680937656057856,6175405992252014592,6175406060971491328,6175406129690968064,6175406164050706432,3
5816851230344871936,5816856315586150400,5816860129517109248,6182232825589137408,3
5816834325353594880,5814006381446955008,5814019575586488320,5814041565819043840,3
5814006381446955008,7782220156096217088,4
5811155210357178368,5956954850246787072,5740223437842939904,5812281110264020992,5812281110264020992,3
5811731457529348096,5811722833235017728,5811722798875279360,5811722730155802624,5811722661436325888,3
5817950432735002624,5819086125167280128,5819649075120701440,5820339568422944768,5819213668516102144,3
5815127883307286528,5815690833260707840,5816816733167550464,4
5816824601547636736,5816824635907375104,5816824704626851840,5816824773346328576,6
5812277949168091136,5451989978978451456,5521781159576469504,5522349927063093248,3
5811182835586826240,8
5764607523034234880,5305614194995888128,4
5816824876425543680,5816824842065805312,5816824773346328576,3
5812281274278084608,15
5814014347000676352,5814014318546518016,5819108115399835648,3
5816856315586150400,5816860129517109248,6182232825589137408,6183442288379691008,3
5815132281353797632,5669904387510632448,3
5812303264510640128,5816824532828160000,6105054908979871744,4
5816838067343851520,5816837927990198272,7998392938210000896,5816837927990198272,7998392938210000896,4
5819089698580070400,6323492856845565952,4
5815680964231168000,5816824532828160000,5817950432735002624,5819086125167280128,4
5764607523034234880,5980780305148018688,6341068275337658368,6248031106088566784,3
5816815839814352896,4
5812317531586691072,5812277949168091136,8
5815708425446752256,5816398918748995584,3
5814019575586488320,5814041565819043840,5813992500112654336,5814041565819043840,3
5815149873539842048,5
5812281136839131136,39
5764607523034234880,6052837899185946624,5764607523034234880,5548434740920451072,8
5816815771094876160,3
5816824532828160000,6269010681299730432,4
5816815764652425216,3
5815680937656057856,6247468018696192000,7
5816847519493128192,5816873907772194816,3
5816815736735137792,5
5820902518376366080,97
5812277949168091136,5812289906357043200,3
5812281068119654400,6
5764607523034234880,6124895493223874560,5548434740920451072,5764607523034234880,5260204364768739328,4
5816815702375399424,3
5816846763578884096,5816865111679172608,5816878305818705920,5816865111679172608,3
5815680937656057856,5815680937656057856,5815680937656057856,5308449724083208192,5596680100234919936,3
5812277949168091136,5451989978978451456,10
5812281041544544256,5812281041544544256,5812281041544544256,5812281041544544256,4
5816851260141207552,6177134867180945408,4
5816815668015661056,9
5816837928000684032,5816837927990198272,5816837927757414400,5816837928562720768,4
5814054244562501632,5
5815136679400308736,6175424649589948416,11
5764607523034234880,5692549928996306944,5620492334958379008,76
5812320933200789504,6102223563459133440,3
5820791880018821120,3
5815680964442537984,5815680964440883200,5
5811332369168203776,5811895319121625088,5811713650326503424,5812276600279924736,3
5764607523034234880,4073838487955046400,3
5815835968795574272,6629298651489370112,6537397071593340928,7133701809754865664,4
5815158669632864256,5
5813992190875009024,5813992087795793920,5813988789260910592,6
5816860056234229760,6179962811087585280,4
5764607523034234880,3565445886219649024,3
5814010779493466112,5814019575586488320,4
5821381905446076416,5822499009259896832,3
5811722592716849152,5811722558357110784,10
5816834325353594880,5816398918748995584,4
5812286745261113344,106
5818650718562680832,5813992087795793920,10
5764607523034234880,6052837899185946624,6269010681299730432,6629298651489370112,6917529027641081856,8
5764607523034234880,5377297955080372224,3
5814041565819043840,5814059158005088256,21
5815131243313889280,5671574607413379072,3
5811740494140538880,6031853925928271872,4
5811332369168203776,5836665117072162816,6124895493223874560,5980780305148018688,5836665117072162816,3
5764607523034234880,5836665117072162816,4506742534382288896,4
5811722592716849152,5811722558357110784,5811722489637634048,5811719397261180928,3
5812299939400646656,5740254577429577728,8
5816895898004750336,5598962997727854592,5816824629701902336,5889516441996099584,3
5764607523034234880,5476377146882523136,5476377146882523136,5
5764607523034234880,5836665117072162816,4506742500022550528,4
5812370308144824320,5812357114005291008,5812335123772735488,3
5811722584395350016,5811722584395350016,3
5811164075169677312,4587865030292144128,5302776046246952960,5302776355484598272,4951707790293860352,3
5819116189938352128,5819112513446346752,3
5815105893074731008,5813979993167888384,4
5811332369168203776,5666091281185505280,12
5811714999214669824,5956960485243879424,8
5816856315586150400,5816882150619742208,5816877752841666560,4
5816398918748995584,5815273018842152960,5814710068888731648,5813992114370904064,4
5811718572627460096,5811718400828768256,12
5811722730155802624,5811722661436325888,12
5816820162698936320,5526337951518162944,5889445139364970496,5889445140170276864,3
5811727265641267200,5811727196921790464,3
5811713650326503424,5812276600279924736,14
5818087768609259520,6032571700862779392,5889445111179247616,6393848269444743168,3
5816262579307151360,5
5811753577953099776,5811753577953099776,3
5812866249092235264,5812862889354067968,5676224380347088896,6030151778849259520,6030164972988792832,4
5812281247702974464,4947590119247839232,5188146770730811392,5404319552844595200,5764607523034234880,4
5764607523034234880,5692549928996306944,5620492334958379008,5548434740920451072,4722906464300040192,5
5819089698580070400,5816398918748995584,3
5813983180033622016,6174843042298593280,9
5812849695214534656,5812458269075046400,4
5814569331400376320,5525208657295310848,3
5816820162698936320,5526337951518162944,16
5815680964231168000,6269010681299730432,3
5811750183586758656,5811750183586758656,5
5812286058066345984,3
5814014318546518016,5819108115399835648,6976075822796898304,4
5764607523034234880,5620492334958379008,4654851495240400896,3
5811718185811968000,5811718289428054016,5811718254734868480,5811718289428054016,5811718185742761984,3
5764607523034234880,5908722711110090752,4082513062211354624,6
5764607523034234880,5620492334958379008,5523483386112376832,3
5815132281353797632,5741961981548560384,5741939991316004864,5741939991316004864,3
5812285954987130880,6
5819116911492857856,5819683572298022912,5819679861446279168,14
5812303237935529984,5812277949168091136,3
5815698701640794112,7133701809754865664,6989586621679009792,7133701809754865664,6989586621679009792,6
5812299939400646656,5956573457150902272,6101814545133600768,3
5814009783061053440,5669885798892175360,5597819408761225216,5
5816398918748995584,5817524818655838208,14
5812852856310464512,5812852925029941248,5311995760483500032,5812852856310464512,5812852925029941248,4
5764607523034234880,5908722711110090752,6269010681299730432,3
5819086125167280128,5816398918748995584,5
5816398918748995584,5600642920261615616,5455964816592076800,5961640006731694080,5745892873056813056,4
5820800705908178944,5820809536897810432,7845213376274759680,7918401268266041344,4
5812285783188439040,8
5811722558357110784,5811722592716849152,4
5811722558357110784,5811722558357110784,10
5816838276723507200,5816877721703153664,5816834325353594880,5816860057576407040,5816838311083245568,3
5827094967864000512,7408900430496792576,6695726745993084928,7408900361777315840,6190197687820746752,3
5813978859296522240,5815127883307286528,5815690833260707840,5816816733167550464,5817942633074393088,4
5811722798875279360,5811722833235017728,5811722901954494464,4
5820800705908178944,5820809536897810432,7845213376274759680,4
5812285645749485568,8
5811722558357110784,5811722489637634048,4
5764607523034234880,5764607523034234880,5620492334958379008,5764607523034234880,6
5819089698580070400,6396680748836847616,6396680748836847616,6396680748836847616,5891714674977669120,4
5812852856310464512,5812852925029941248,6629298651489370112,4
5812285568440074240,5
5811718160310599680,5811718263389814784,5811718400828768256,5811718572627460096,8
5812285542670270464,16
5812299939400646656,5740254577429577728,5596130627620438016,6
5812285508310532096,8
5816820162967371776,3
5815680868936581120,5815677639121174528,5815273018842152960,5814710068888731648,5813584168981889024,3
5811332369168203776,5666091281185505280,5521800171249205248,4
5813584168981889024,5764607523034234880,9
5816868887760732160,5816868887223861248,5816868887760732160,3
5816824630538665984,5816824601547636736,5816824601547636736,3
5810769419214782464,5836665117072162816,6052837899185946624,5908722711110090752,3
5816261720313692160,3
5764607523034234880,5836665117072162816,5476377146882523136,5620492334958379008,9
5812281110264020992,5812852856310464512,5
5812299939400646656,5812277949168091136,5521781159576469504,9
5812277949168091136,5957527833243811840,6102214767366111232,6247460253395320832,6320239127061069824,7
5764607523034234880,6124895493223874560,246
5811722690158919680,5811722689622048768,5811722689353613312,5811722688816742400,5811722688279871488,3
5811736989447225344,5883794583485153280,5161484507110440960,5
5816261610792026112,4
5812852925029941248,5311995760483500032,5812853028109156352,4593671619917905920,5812294441842507776,4
5816261582874738688,8
5816838067343851520,6
5764607523034234880,6052837899185946624,5980780305148018688,8
5815118049442791424,5815118049174355968,3
5818087768609259520,5817524818655838208,7
5816856315586150400,5816820162698936320,3
5811147651214737408,5455547998605934592,4
5813983180033622016,5813983180033622016,10
5812281110264020992,5739088673660469248,5812281110264020992,10
5816837927757414400,80
5816877721703153664,5816834325353594880,5816860057576407040,7
5816837927488978944,5816837927488978944,12
5813438133651374080,5813434635400511488,4
5815680868936581120,5815677639121174528,5815273018842152960,5814710068888731648,4
5818087768609259520,5818518777167347712,3
5812303368395161600,5812303368932032512,5812303368395161600,10
5814573729446887424,6174861699636527104,5814573729446887424,5
5814568327451770880,5886617167272607744,5886617064193392640,3
5816824560208576512,5816824635907375104,7493989779944505344,7782220156096217088,3
5814604515772465152,12
5812281110264020992,5525181032065662976,5884906086661619712,5813411511296589824,3
5818650718562680832,5817524818655838208,22
5816820196253368320,6032992978367152128,3
5816398918748995584,4651992490130276352,3
5812277949168091136,5812277949168091136,16
5764607523034234880,5620492334958379008,5548434740920451072,5404319552844595200,5303906275480829952,3
5812281350782189568,5812281419501666304,7
5810574451237978112,5810583292512043008,5810580303214804992,4290556454413582336,10
5764607523034234880,4439986282633887744,5
5812294544921722880,5812294544921722880,3
5811732591400714240,16
5812299939400646656,5812317531586691072,26
5815730415679307776,5815273018842152960,3
5815680933092655104,5815680932555784192,5815680932018913280,5815680931750477824,5815680931213606912,3
5812299939400646656,5812862889354067968,4
5816398918748995584,5816398918748995584,37
